정규화,analyzer,ngram,min_df,sublinear,max_features,C,class_weight,피처수,Val_MacroF1
True,char_wb,"(2, 5)",3,False,100000,1.0,none,7943,0.8359238313641018
True,char_wb,"(2, 5)",3,False,0,1.0,none,7943,0.8359238313641018
True,char_wb,"(2, 5)",3,True,0,1.0,none,7943,0.8358148532782439
True,char_wb,"(2, 5)",3,True,100000,1.0,none,7943,0.8358148532782439
False,char_wb,"(2, 3)",3,True,100000,3.0,none,5604,0.835563925021408
False,char_wb,"(2, 3)",3,True,0,3.0,none,5604,0.835563925021408
True,char_wb,"(2, 4)",2,True,0,1.0,none,12057,0.8355286978005793
True,char_wb,"(2, 4)",2,True,100000,1.0,none,12057,0.8355286978005793
True,char_wb,"(2, 3)",1,True,100000,0.3,balanced,21465,0.8354606217525309
True,char_wb,"(2, 3)",1,True,0,0.3,balanced,21465,0.8354606217525309
True,char_wb,"(2, 3)",1,False,0,0.3,balanced,21465,0.8354606217525309
True,char_wb,"(2, 3)",1,False,100000,0.3,balanced,21465,0.8354606217525309
True,char_wb,"(3, 5)",2,True,0,0.3,balanced,10621,0.8351024536144747
True,char_wb,"(3, 5)",2,True,100000,0.3,balanced,10621,0.8351024536144747
False,char_wb,"(2, 4)",3,False,0,3.0,balanced,7564,0.835067497060663
False,char_wb,"(2, 4)",3,False,100000,3.0,balanced,7564,0.835067497060663
False,char_wb,"(2, 4)",3,True,0,3.0,balanced,7564,0.835067497060663
False,char_wb,"(2, 4)",3,True,100000,3.0,balanced,7564,0.835067497060663
True,char,"(2, 4)",3,True,0,0.1,balanced,8357,0.8350295159535007
True,char,"(2, 4)",3,True,100000,0.1,balanced,8357,0.8350295159535007
True,char_wb,"(2, 4)",2,False,100000,1.0,none,12057,0.8349455374060546
True,char_wb,"(2, 4)",2,False,0,1.0,none,12057,0.8349455374060546
False,char,"(2, 3)",2,True,0,10.0,balanced,10526,0.8348971666476737
False,char,"(2, 3)",2,True,100000,10.0,balanced,10526,0.8348971666476737
True,char,"(2, 3)",1,True,100000,0.3,balanced,26402,0.8348661143370786
True,char,"(2, 3)",1,True,0,0.3,balanced,26402,0.8348661143370786
False,char,"(2, 3)",2,False,0,3.0,none,10526,0.8346969228888941
False,char,"(2, 3)",2,False,100000,3.0,none,10526,0.8346969228888941
True,char_wb,"(3, 5)",2,True,0,0.1,balanced,10621,0.8346350777814037
True,char_wb,"(3, 5)",2,True,100000,0.1,balanced,10621,0.8346350777814037
True,char,"(2, 5)",2,True,0,0.1,balanced,20206,0.8345575471190789
True,char,"(2, 5)",2,True,100000,0.1,balanced,20206,0.8345575471190789
True,char,"(2, 5)",2,False,100000,0.1,balanced,20206,0.8345575471190789
True,char,"(2, 5)",2,False,0,0.1,balanced,20206,0.8345575471190789
False,char,"(2, 3)",1,False,0,0.3,balanced,29262,0.8345557067297363
False,char,"(2, 3)",1,False,100000,0.3,balanced,29262,0.8345557067297363
False,char_wb,"(2, 3)",2,True,100000,10.0,none,9187,0.8344793963953071
False,char_wb,"(2, 3)",2,True,0,10.0,none,9187,0.8344793963953071
False,char,"(2, 3)",3,False,0,0.1,balanced,6222,0.8344724483906019
False,char,"(2, 3)",3,False,100000,0.1,balanced,6222,0.8344724483906019
False,char_wb,"(2, 3)",3,False,0,10.0,balanced,5604,0.8344694069407719
False,char_wb,"(2, 3)",3,False,100000,10.0,balanced,5604,0.8344694069407719
False,char,"(2, 4)",2,False,0,3.0,balanced,16903,0.8344458634977756
False,char,"(2, 4)",2,False,100000,3.0,balanced,16903,0.8344458634977756
True,char_wb,"(2, 4)",1,True,100000,0.1,balanced,35867,0.8343304995232743
True,char_wb,"(2, 4)",1,True,0,0.1,balanced,35867,0.8343304995232743
False,char,"(2, 5)",2,True,100000,0.1,balanced,22551,0.8343283598954498
False,char,"(2, 5)",2,True,0,0.1,balanced,22551,0.8343283598954498
False,char_wb,"(2, 4)",1,True,0,0.1,balanced,41403,0.8342864934786959
False,char_wb,"(2, 4)",1,True,100000,0.1,balanced,41403,0.8342864934786959
False,char_wb,"(2, 3)",1,False,0,0.3,balanced,24396,0.8341877446362038
False,char_wb,"(2, 3)",1,False,100000,0.3,balanced,24396,0.8341877446362038
True,char_wb,"(2, 3)",2,True,100000,3.0,balanced,8406,0.8341722292105426
True,char_wb,"(2, 3)",2,True,0,3.0,balanced,8406,0.8341722292105426
True,char_wb,"(2, 3)",2,False,100000,10.0,balanced,8406,0.8341442640903213
True,char_wb,"(2, 3)",2,False,0,10.0,balanced,8406,0.8341442640903213
False,char,"(2, 5)",3,True,100000,1.0,balanced,11726,0.8340459755877232
False,char,"(2, 5)",3,True,0,1.0,balanced,11726,0.8340459755877232
True,char_wb,"(2, 4)",2,False,0,10.0,balanced,12057,0.834017304972011
True,char_wb,"(2, 4)",2,False,100000,10.0,balanced,12057,0.834017304972011
False,char,"(2, 5)",2,False,0,0.3,balanced,22551,0.8339686207220186
False,char,"(2, 5)",2,True,100000,0.3,balanced,22551,0.8339686207220186
False,char,"(2, 5)",2,False,100000,0.3,balanced,22551,0.8339686207220186
False,char,"(2, 5)",2,True,0,0.3,balanced,22551,0.8339686207220186
True,char_wb,"(2, 3)",1,True,0,1.0,balanced,21465,0.8336983134035969
True,char_wb,"(2, 3)",1,False,0,1.0,balanced,21465,0.8336983134035969
True,char_wb,"(2, 3)",1,True,100000,1.0,balanced,21465,0.8336983134035969
True,char_wb,"(2, 3)",1,False,100000,1.0,balanced,21465,0.8336983134035969
True,char_wb,"(3, 5)",2,False,100000,0.3,balanced,10621,0.8335893485026782
True,char_wb,"(3, 5)",2,False,0,0.3,balanced,10621,0.8335893485026782
False,char,"(2, 5)",3,False,100000,1.0,balanced,11726,0.8335257678750749
False,char,"(2, 5)",3,False,0,1.0,balanced,11726,0.8335257678750749
True,char_wb,"(2, 5)",2,False,0,1.0,none,14348,0.8334798234952027
True,char_wb,"(2, 5)",2,False,100000,1.0,none,14348,0.8334798234952027
True,char_wb,"(2, 5)",3,True,100000,3.0,none,7943,0.8334081954587002
True,char_wb,"(2, 5)",3,True,0,3.0,none,7943,0.8334081954587002
False,char_wb,"(2, 3)",2,False,100000,10.0,none,9187,0.8333659115728246
False,char_wb,"(2, 3)",2,False,0,10.0,none,9187,0.8333659115728246
False,char_wb,"(2, 4)",1,False,100000,0.1,balanced,41403,0.8333596586247427
False,char_wb,"(2, 4)",1,False,0,0.1,balanced,41403,0.8333596586247427
True,char,"(2, 3)",1,True,100000,1.0,balanced,26402,0.8332824383032587
True,char,"(2, 3)",1,True,0,1.0,balanced,26402,0.8332824383032587
False,char,"(2, 5)",2,False,0,0.1,balanced,22551,0.8331912693687955
False,char,"(2, 5)",2,False,100000,0.1,balanced,22551,0.8331912693687955
True,char,"(2, 4)",3,False,100000,0.1,balanced,8357,0.8331029058942474
True,char,"(2, 4)",3,False,0,0.1,balanced,8357,0.8331029058942474
True,char_wb,"(2, 4)",1,False,100000,0.1,balanced,35867,0.8329884723161256
True,char_wb,"(2, 4)",1,False,0,0.1,balanced,35867,0.8329884723161256
True,char,"(2, 4)",2,False,0,0.1,balanced,15320,0.8328602342940821
True,char,"(2, 4)",2,True,100000,0.1,balanced,15320,0.8328602342940821
True,char,"(2, 4)",2,True,0,0.1,balanced,15320,0.8328602342940821
True,char,"(2, 4)",2,False,100000,0.1,balanced,15320,0.8328602342940821
False,char_wb,"(2, 3)",2,True,0,1.0,none,9187,0.8327658777701041
False,char_wb,"(2, 3)",2,True,100000,1.0,none,9187,0.8327658777701041
True,char_wb,"(2, 3)",2,True,0,10.0,balanced,8406,0.8327547064155251
True,char_wb,"(2, 3)",2,True,100000,10.0,balanced,8406,0.8327547064155251
False,char_wb,"(2, 3)",1,True,100000,0.3,balanced,24396,0.8327467616173477
False,char_wb,"(2, 3)",1,True,0,0.3,balanced,24396,0.8327467616173477
False,char,"(2, 4)",2,True,0,3.0,balanced,16903,0.8325297677229638
False,char,"(2, 4)",2,True,100000,3.0,balanced,16903,0.8325297677229638
False,char_wb,"(2, 3)",3,False,0,3.0,none,5604,0.8324965056131608
False,char_wb,"(2, 3)",3,False,100000,3.0,none,5604,0.8324965056131608
True,char_wb,"(3, 5)",3,False,100000,1.0,balanced,5396,0.8324631210687837
True,char_wb,"(3, 5)",3,False,0,1.0,balanced,5396,0.8324631210687837
True,char_wb,"(2, 5)",2,True,0,1.0,none,14348,0.8323665493526381
True,char_wb,"(2, 5)",2,True,100000,1.0,none,14348,0.8323665493526381
False,char_wb,"(2, 4)",3,True,0,3.0,none,7564,0.8322683378615925
False,char_wb,"(2, 4)",3,True,100000,3.0,none,7564,0.8322683378615925
True,char,"(2, 3)",1,False,0,1.0,balanced,26402,0.832122314938991
True,char,"(2, 3)",1,False,100000,1.0,balanced,26402,0.832122314938991
True,char_wb,"(3, 5)",3,True,100000,0.1,balanced,5396,0.8321044525489569
True,char_wb,"(3, 5)",3,False,0,0.1,balanced,5396,0.8321044525489569
True,char_wb,"(3, 5)",3,False,100000,0.1,balanced,5396,0.8321044525489569
True,char_wb,"(3, 5)",3,True,0,0.1,balanced,5396,0.8321044525489569
False,char_wb,"(2, 4)",3,False,100000,3.0,none,7564,0.8320530275090229
False,char_wb,"(2, 4)",3,False,0,3.0,none,7564,0.8320530275090229
False,char,"(2, 5)",3,True,100000,3.0,balanced,11726,0.8319318125625482
False,char,"(2, 5)",3,True,0,3.0,balanced,11726,0.8319318125625482
False,char_wb,"(2, 3)",2,False,0,10.0,balanced,9187,0.8318829909721773
False,char_wb,"(2, 3)",2,False,100000,10.0,balanced,9187,0.8318829909721773
True,char,"(2, 4)",2,False,100000,1.0,balanced,15320,0.8318532440958669
True,char,"(2, 4)",2,False,0,1.0,balanced,15320,0.8318532440958669
True,char,"(2, 3)",1,True,0,0.1,balanced,26402,0.8318422174141225
True,char,"(2, 3)",1,True,100000,0.1,balanced,26402,0.8318422174141225
True,char,"(2, 3)",1,False,0,0.1,balanced,26402,0.8318422174141225
True,char,"(2, 3)",1,False,100000,0.1,balanced,26402,0.8318422174141225
False,char,"(2, 4)",3,True,100000,0.1,balanced,9271,0.8318015517145653
False,char,"(2, 4)",3,True,0,0.1,balanced,9271,0.8318015517145653
False,char,"(2, 5)",3,False,100000,3.0,balanced,11726,0.8317665626722835
False,char,"(2, 5)",3,False,0,3.0,balanced,11726,0.8317665626722835
False,char,"(2, 3)",3,False,0,3.0,balanced,6222,0.831673346151634
False,char,"(2, 3)",3,False,100000,3.0,balanced,6222,0.831673346151634
False,char_wb,"(2, 5)",2,True,100000,0.3,balanced,15892,0.8313727116316003
False,char_wb,"(2, 5)",2,False,100000,0.3,balanced,15892,0.8313727116316003
False,char_wb,"(2, 5)",2,True,0,0.3,balanced,15892,0.8313727116316003
False,char_wb,"(2, 5)",2,False,0,0.3,balanced,15892,0.8313727116316003
False,char,"(2, 3)",3,True,0,3.0,balanced,6222,0.831150037110302
False,char,"(2, 3)",3,True,100000,3.0,balanced,6222,0.831150037110302
False,char_wb,"(2, 3)",2,True,0,10.0,balanced,9187,0.8310327906287502
False,char_wb,"(2, 3)",2,True,100000,10.0,balanced,9187,0.8310327906287502
True,char_wb,"(2, 3)",2,False,0,10.0,none,8406,0.830986362776905
True,char_wb,"(2, 3)",2,False,100000,10.0,none,8406,0.830986362776905
True,char_wb,"(2, 5)",3,False,0,3.0,none,7943,0.8309794798620097
True,char_wb,"(2, 5)",3,False,100000,3.0,none,7943,0.8309794798620097
False,char,"(2, 4)",2,False,100000,10.0,balanced,16903,0.8308215881335168
False,char,"(2, 4)",2,False,0,10.0,balanced,16903,0.8308215881335168
False,char_wb,"(2, 5)",3,False,100000,3.0,none,8758,0.8308137783046459
False,char_wb,"(2, 5)",3,False,0,3.0,none,8758,0.8308137783046459
False,char,"(2, 3)",2,True,0,3.0,none,10526,0.8307919435183003
False,char,"(2, 3)",2,True,100000,3.0,none,10526,0.8307919435183003
True,char_wb,"(2, 4)",2,True,0,10.0,balanced,12057,0.8305899665919649
True,char_wb,"(2, 4)",2,True,100000,10.0,balanced,12057,0.8305899665919649
False,char,"(2, 5)",3,True,100000,0.1,balanced,11726,0.8303747510592037
False,char,"(2, 5)",3,True,0,0.1,balanced,11726,0.8303747510592037
False,char,"(2, 4)",2,True,100000,1.0,balanced,16903,0.830187767658894
False,char,"(2, 4)",2,True,0,1.0,balanced,16903,0.830187767658894
True,char,"(2, 4)",2,True,0,1.0,balanced,15320,0.8301542773998039
True,char,"(2, 4)",2,True,100000,1.0,balanced,15320,0.8301542773998039
True,char_wb,"(3, 5)",3,True,0,1.0,balanced,5396,0.8301484956602319
True,char_wb,"(3, 5)",3,True,100000,1.0,balanced,5396,0.8301484956602319
False,char_wb,"(2, 3)",2,False,0,1.0,none,9187,0.8301395049163044
False,char_wb,"(2, 3)",2,False,100000,1.0,none,9187,0.8301395049163044
True,char_wb,"(2, 4)",1,True,0,1.0,balanced,35867,0.8299065245876535
True,char_wb,"(2, 4)",1,False,0,1.0,balanced,35867,0.8299065245876535
True,char_wb,"(2, 4)",1,True,100000,1.0,balanced,35867,0.8299065245876535
True,char_wb,"(2, 4)",1,False,100000,1.0,balanced,35867,0.8299065245876535
True,char_wb,"(2, 5)",1,True,100000,0.1,balanced,46967,0.8298083182983
True,char_wb,"(2, 5)",1,True,0,0.1,balanced,46967,0.8298083182983
True,char,"(2, 4)",1,False,0,0.1,balanced,52199,0.829775475578034
True,char,"(2, 4)",1,False,100000,0.1,balanced,52199,0.829775475578034
False,char,"(2, 4)",2,False,100000,1.0,balanced,16903,0.8297722489009278
False,char,"(2, 4)",2,False,0,1.0,balanced,16903,0.8297722489009278
True,char_wb,"(2, 3)",3,False,0,10.0,none,5165,0.8294657141743303
True,char_wb,"(2, 3)",3,False,100000,10.0,none,5165,0.8294657141743303
True,char_wb,"(2, 5)",1,False,0,0.1,balanced,46967,0.8293954440986028
True,char_wb,"(2, 5)",1,False,100000,0.1,balanced,46967,0.8293954440986028
False,char,"(2, 5)",3,False,0,0.1,balanced,11726,0.8292483621263335
False,char,"(2, 5)",3,False,100000,0.1,balanced,11726,0.8292483621263335
False,char_wb,"(2, 3)",1,True,100000,0.1,balanced,24396,0.82918550436432
False,char_wb,"(2, 3)",1,False,0,0.1,balanced,24396,0.82918550436432
False,char_wb,"(2, 3)",1,False,100000,0.1,balanced,24396,0.82918550436432
False,char_wb,"(2, 3)",1,True,0,0.1,balanced,24396,0.82918550436432
False,char,"(2, 3)",1,True,0,0.1,balanced,29262,0.8291644047578
False,char,"(2, 3)",1,False,100000,0.1,balanced,29262,0.8291644047578
False,char,"(2, 3)",1,True,100000,0.1,balanced,29262,0.8291644047578
False,char,"(2, 3)",1,False,0,0.1,balanced,29262,0.8291644047578
False,char,"(2, 5)",3,False,100000,10.0,none,11726,0.8290924053430846
False,char,"(2, 5)",3,False,0,10.0,none,11726,0.8290924053430846
True,char,"(2, 3)",3,True,0,3.0,balanced,5674,0.8290754591543671
True,char,"(2, 3)",3,True,100000,3.0,balanced,5674,0.8290754591543671
False,char_wb,"(3, 5)",2,True,0,0.3,balanced,11753,0.8288761391376751
False,char_wb,"(3, 5)",2,True,100000,0.3,balanced,11753,0.8288761391376751
False,char,"(2, 4)",3,False,100000,3.0,balanced,9271,0.8287033098443549
False,char,"(2, 4)",3,False,0,3.0,balanced,9271,0.8287033098443549
False,char_wb,"(2, 3)",1,False,0,10.0,balanced,24396,0.8286808875637307
False,char_wb,"(2, 3)",1,False,100000,10.0,balanced,24396,0.8286808875637307
False,char_wb,"(2, 3)",1,False,100000,3.0,balanced,24396,0.828546036347576
False,char_wb,"(2, 3)",1,False,0,3.0,balanced,24396,0.828546036347576
True,char,"(2, 5)",1,True,100000,0.1,balanced,82161,0.8284434121567542
True,char,"(2, 5)",1,True,0,0.1,balanced,82161,0.8284434121567542
True,char_wb,"(2, 3)",1,False,100000,10.0,balanced,21465,0.8283928914009259
True,char_wb,"(2, 3)",1,False,0,10.0,balanced,21465,0.8283928914009259
False,char,"(2, 4)",3,False,0,10.0,none,9271,0.8282928378172065
False,char,"(2, 4)",3,False,100000,10.0,none,9271,0.8282928378172065
True,char,"(2, 4)",1,True,0,0.1,balanced,52199,0.828222220785373
True,char,"(2, 4)",1,True,100000,0.1,balanced,52199,0.828222220785373
False,char,"(2, 5)",1,False,100000,0.1,balanced,92123,0.8281449306673002
False,char,"(2, 5)",1,False,0,0.1,balanced,92123,0.8281449306673002
True,char,"(2, 3)",2,True,100000,3.0,balanced,9626,0.8280472954480669
True,char,"(2, 3)",2,True,0,3.0,balanced,9626,0.8280472954480669
False,char_wb,"(3, 5)",2,False,0,0.3,balanced,11753,0.8280199087053772
False,char_wb,"(3, 5)",2,False,100000,0.3,balanced,11753,0.8280199087053772
False,char,"(2, 3)",3,False,0,3.0,none,6222,0.8278483646361113
False,char,"(2, 3)",3,False,100000,3.0,none,6222,0.8278483646361113
False,char,"(2, 4)",2,True,0,10.0,balanced,16903,0.8278101853545823
False,char,"(2, 4)",2,True,100000,10.0,balanced,16903,0.8278101853545823
True,char,"(2, 3)",3,False,100000,3.0,balanced,5674,0.8272231397218534
True,char,"(2, 3)",3,False,0,3.0,balanced,5674,0.8272231397218534
False,char_wb,"(2, 3)",3,False,0,10.0,none,5604,0.827156764002169
False,char_wb,"(2, 3)",3,False,100000,10.0,none,5604,0.827156764002169
False,char,"(2, 3)",2,False,100000,10.0,none,10526,0.8271481933033322
False,char,"(2, 3)",2,False,0,10.0,none,10526,0.8271481933033322
False,char_wb,"(2, 3)",3,True,100000,1.0,none,5604,0.8271208326711001
False,char_wb,"(2, 3)",3,True,0,1.0,none,5604,0.8271208326711001
False,char,"(2, 3)",3,True,0,3.0,none,6222,0.8269383996094657
False,char,"(2, 3)",3,True,100000,3.0,none,6222,0.8269383996094657
False,char_wb,"(2, 3)",1,True,0,3.0,balanced,24396,0.8268676991768227
False,char_wb,"(2, 3)",1,True,100000,3.0,balanced,24396,0.8268676991768227
False,char_wb,"(2, 3)",1,False,0,10.0,none,24396,0.8267729189890956
False,char_wb,"(2, 3)",1,False,100000,10.0,none,24396,0.8267729189890956
True,char_wb,"(2, 3)",2,True,0,10.0,none,8406,0.8263409930454643
True,char_wb,"(2, 3)",2,True,100000,10.0,none,8406,0.8263409930454643
False,char_wb,"(2, 4)",2,True,100000,1.0,none,13220,0.8262690973570027
False,char_wb,"(2, 4)",2,True,0,1.0,none,13220,0.8262690973570027
False,char_wb,"(2, 4)",2,False,100000,1.0,none,13220,0.8262690973570027
False,char_wb,"(2, 4)",2,False,0,1.0,none,13220,0.8262690973570027
False,char,"(2, 3)",1,False,100000,1.0,balanced,29262,0.8262012349092452
False,char,"(2, 3)",1,False,0,1.0,balanced,29262,0.8262012349092452
False,char,"(2, 3)",1,False,0,3.0,balanced,29262,0.8261799577499512
False,char,"(2, 3)",1,False,100000,3.0,balanced,29262,0.8261799577499512
False,char,"(2, 4)",3,False,0,10.0,balanced,9271,0.8261251909518729
False,char,"(2, 4)",3,False,100000,10.0,balanced,9271,0.8261251909518729
False,char_wb,"(2, 3)",3,False,0,1.0,none,5604,0.8259939198416548
False,char_wb,"(2, 3)",3,False,100000,1.0,none,5604,0.8259939198416548
False,char_wb,"(2, 3)",1,True,100000,10.0,none,24396,0.8259778125503614
False,char_wb,"(2, 3)",1,True,0,10.0,none,24396,0.8259778125503614
True,char,"(2, 4)",1,True,100000,0.3,balanced,52199,0.8258995139726577
True,char,"(2, 4)",1,True,0,0.3,balanced,52199,0.8258995139726577
True,char_wb,"(2, 4)",3,True,100000,10.0,none,6929,0.8258556927900709
True,char_wb,"(2, 4)",3,True,0,10.0,none,6929,0.8258556927900709
True,char,"(2, 3)",3,False,0,3.0,none,5674,0.8258012124052291
True,char,"(2, 3)",3,False,100000,3.0,none,5674,0.8258012124052291
True,char,"(2, 4)",2,True,0,3.0,balanced,15320,0.8257380236037141
True,char,"(2, 4)",2,True,100000,3.0,balanced,15320,0.8257380236037141
False,char_wb,"(2, 4)",1,False,0,0.3,balanced,41403,0.8252868721554781
False,char_wb,"(2, 4)",1,False,100000,0.3,balanced,41403,0.8252868721554781
True,char_wb,"(2, 3)",1,True,100000,3.0,balanced,21465,0.8252649271352568
True,char_wb,"(2, 3)",1,True,0,3.0,balanced,21465,0.8252649271352568
True,char,"(2, 5)",1,False,100000,0.1,balanced,82161,0.8252406687524728
True,char,"(2, 5)",1,False,0,0.1,balanced,82161,0.8252406687524728
True,char,"(2, 4)",1,False,0,0.3,balanced,52199,0.8251222564736023
True,char,"(2, 4)",1,False,100000,0.3,balanced,52199,0.8251222564736023
False,char,"(2, 4)",3,False,0,0.1,balanced,9271,0.8249611100482529
False,char,"(2, 4)",3,False,100000,0.1,balanced,9271,0.8249611100482529
False,char,"(2, 5)",3,True,0,10.0,none,11726,0.8248257177480767
False,char,"(2, 5)",3,True,100000,10.0,none,11726,0.8248257177480767
False,char,"(2, 3)",1,True,100000,1.0,balanced,29262,0.824796511570102
False,char,"(2, 3)",1,True,0,1.0,balanced,29262,0.824796511570102
False,char,"(2, 3)",1,True,100000,3.0,balanced,29262,0.824771473671745
False,char,"(2, 3)",1,True,0,3.0,balanced,29262,0.824771473671745
False,char,"(2, 4)",3,True,100000,3.0,balanced,9271,0.8247382739502391
False,char,"(2, 4)",3,True,0,3.0,balanced,9271,0.8247382739502391
False,char_wb,"(2, 3)",3,True,0,10.0,none,5604,0.8246300130986145
False,char_wb,"(2, 3)",3,True,100000,10.0,none,5604,0.8246300130986145
True,char,"(2, 3)",2,False,100000,3.0,balanced,9626,0.8245021141078489
True,char,"(2, 3)",2,False,0,3.0,balanced,9626,0.8245021141078489
False,char,"(2, 5)",1,True,0,0.1,balanced,92123,0.8243615307305452
False,char,"(2, 5)",1,True,100000,0.1,balanced,92123,0.8243615307305452
True,char_wb,"(2, 3)",1,False,100000,3.0,balanced,21465,0.8243599472631286
True,char_wb,"(2, 3)",1,False,0,3.0,balanced,21465,0.8243599472631286
False,char,"(2, 4)",2,True,0,10.0,none,16903,0.8242993804274584
False,char,"(2, 4)",2,True,100000,10.0,none,16903,0.8242993804274584
True,char_wb,"(2, 3)",1,True,0,10.0,balanced,21465,0.8240830790496236
True,char_wb,"(2, 3)",1,True,100000,10.0,balanced,21465,0.8240830790496236
False,char,"(2, 4)",3,False,100000,3.0,none,9271,0.824068754063439
False,char,"(2, 4)",3,False,0,3.0,none,9271,0.824068754063439
True,char,"(2, 4)",2,False,0,3.0,balanced,15320,0.8239684375462232
True,char,"(2, 4)",2,False,100000,3.0,balanced,15320,0.8239684375462232
False,char,"(2, 5)",3,True,0,10.0,balanced,11726,0.8236804563773724
False,char,"(2, 5)",3,True,100000,10.0,balanced,11726,0.8236804563773724
False,char,"(2, 5)",3,False,0,10.0,balanced,11726,0.8235464029167614
False,char,"(2, 5)",3,False,100000,10.0,balanced,11726,0.8235464029167614
False,char,"(2, 4)",3,True,0,3.0,none,9271,0.8233562085937852
False,char,"(2, 4)",3,True,100000,3.0,none,9271,0.8233562085937852
True,char_wb,"(2, 5)",1,False,100000,0.3,balanced,46967,0.8232742873205059
True,char_wb,"(2, 5)",1,False,0,0.3,balanced,46967,0.8232742873205059
False,char,"(2, 4)",3,False,100000,1.0,balanced,9271,0.8229857949700302
False,char,"(2, 4)",3,False,0,1.0,balanced,9271,0.8229857949700302
False,char,"(2, 3)",2,True,100000,10.0,none,10526,0.8229528607810004
False,char,"(2, 3)",2,True,0,10.0,none,10526,0.8229528607810004
True,char_wb,"(2, 4)",1,False,0,0.3,balanced,35867,0.822925240023904
True,char_wb,"(2, 4)",1,False,100000,0.3,balanced,35867,0.822925240023904
False,char_wb,"(2, 4)",1,True,0,0.3,balanced,41403,0.8227918285367192
False,char_wb,"(2, 4)",1,True,100000,0.3,balanced,41403,0.8227918285367192
True,char,"(2, 3)",2,True,0,3.0,none,9626,0.8226439074372723
True,char,"(2, 3)",2,True,100000,3.0,none,9626,0.8226439074372723
False,char,"(2, 4)",2,False,0,10.0,none,16903,0.8225345385287532
False,char,"(2, 4)",2,False,100000,10.0,none,16903,0.8225345385287532
False,char_wb,"(2, 4)",3,False,0,10.0,balanced,7564,0.8224142490850475
False,char_wb,"(2, 4)",3,False,100000,10.0,balanced,7564,0.8224142490850475
False,char_wb,"(3, 5)",3,False,0,1.0,balanced,5958,0.8220331370128783
False,char_wb,"(3, 5)",3,False,100000,1.0,balanced,5958,0.8220331370128783
True,char_wb,"(2, 3)",3,True,0,10.0,none,5165,0.8219357858650338
True,char_wb,"(2, 3)",3,True,100000,10.0,none,5165,0.8219357858650338
False,char,"(2, 4)",3,True,100000,1.0,balanced,9271,0.8218620975371621
False,char,"(2, 4)",3,True,0,1.0,balanced,9271,0.8218620975371621
True,char_wb,"(2, 4)",1,True,100000,10.0,none,35867,0.8215843721726931
True,char_wb,"(2, 4)",1,True,0,10.0,none,35867,0.8215843721726931
False,char_wb,"(2, 3)",1,True,0,10.0,balanced,24396,0.8215374166454472
False,char_wb,"(2, 3)",1,True,100000,10.0,balanced,24396,0.8215374166454472
True,char_wb,"(2, 4)",1,True,0,0.3,balanced,35867,0.8215045717853289
True,char_wb,"(2, 4)",1,True,100000,0.3,balanced,35867,0.8215045717853289
True,char,"(2, 4)",3,True,100000,3.0,balanced,8357,0.8213263291709675
True,char,"(2, 4)",3,True,0,3.0,balanced,8357,0.8213263291709675
True,char_wb,"(2, 5)",1,True,0,0.3,balanced,46967,0.8212990632974918
True,char_wb,"(2, 5)",1,True,100000,0.3,balanced,46967,0.8212990632974918
False,char,"(2, 4)",3,True,100000,10.0,balanced,9271,0.8212640609335101
False,char,"(2, 4)",3,True,0,10.0,balanced,9271,0.8212640609335101
False,char,"(2, 3)",3,True,100000,10.0,balanced,6222,0.8212085209083598
False,char,"(2, 3)",3,True,0,10.0,balanced,6222,0.8212085209083598
True,char_wb,"(2, 4)",1,True,100000,10.0,balanced,35867,0.8204566880130629
True,char_wb,"(2, 4)",1,True,0,10.0,balanced,35867,0.8204566880130629
True,char_wb,"(2, 5)",2,True,100000,3.0,none,14348,0.820341164706571
True,char_wb,"(2, 5)",2,True,0,3.0,none,14348,0.820341164706571
False,char_wb,"(2, 4)",2,False,0,3.0,none,13220,0.8201409074476558
False,char_wb,"(2, 4)",2,False,100000,3.0,none,13220,0.8201409074476558
False,char_wb,"(2, 5)",3,False,100000,1.0,none,8758,0.820054308817683
False,char_wb,"(2, 5)",3,False,0,1.0,none,8758,0.820054308817683
False,char_wb,"(2, 5)",2,True,0,3.0,balanced,15892,0.8199861611224082
False,char_wb,"(2, 5)",2,True,100000,3.0,balanced,15892,0.8199861611224082
False,char_wb,"(3, 5)",2,True,100000,1.0,balanced,11753,0.8199511653809741
False,char_wb,"(3, 5)",2,True,0,1.0,balanced,11753,0.8199511653809741
False,char,"(2, 3)",3,False,100000,10.0,balanced,6222,0.8198020511474596
False,char,"(2, 3)",3,False,0,10.0,balanced,6222,0.8198020511474596
True,char_wb,"(2, 4)",1,True,0,3.0,balanced,35867,0.8197331021554187
True,char_wb,"(2, 4)",1,True,100000,3.0,balanced,35867,0.8197331021554187
False,char_wb,"(2, 4)",2,True,100000,3.0,none,13220,0.8196226145721095
False,char_wb,"(2, 4)",2,True,0,3.0,none,13220,0.8196226145721095
False,char_wb,"(2, 5)",1,False,100000,0.3,balanced,55520,0.8196184418884538
False,char_wb,"(2, 5)",1,False,0,0.3,balanced,55520,0.8196184418884538
True,char_wb,"(2, 4)",1,False,0,10.0,balanced,35867,0.8195391191889304
True,char_wb,"(2, 4)",1,False,100000,10.0,balanced,35867,0.8195391191889304
True,char_wb,"(2, 4)",1,False,100000,3.0,balanced,35867,0.8194792475388801
True,char_wb,"(2, 4)",1,False,0,3.0,balanced,35867,0.8194792475388801
