정규화,analyzer,ngram,min_df,sublinear,max_features,C,class_weight,피처수,Val_MacroF1
False,char_wb,"(2, 3)",1,False,0,1.0,none,27740,0.6663002853641586
False,char_wb,"(2, 3)",1,True,0,1.0,none,27740,0.6663002853641586
False,char,"(2, 3)",1,True,0,1.0,balanced,31346,0.6662700630687658
False,char,"(2, 3)",1,True,100000,1.0,balanced,31346,0.6662700630687658
False,char_wb,"(2, 5)",1,True,100000,10.0,balanced,64263,0.6662386799959474
False,char_wb,"(2, 5)",1,True,0,10.0,balanced,64263,0.6662386799959474
True,char_wb,"(2, 5)",1,True,100000,3.0,none,49285,0.665996531449794
True,char_wb,"(2, 5)",1,True,0,3.0,none,49285,0.665996531449794
True,char_wb,"(2, 5)",1,False,0,0.3,balanced,49285,0.6654847235433592
True,char_wb,"(2, 5)",1,False,100000,0.3,balanced,49285,0.6654847235433592
True,char_wb,"(2, 5)",1,False,0,1.0,none,49285,0.6654398207913499
True,char_wb,"(2, 5)",1,False,100000,1.0,none,49285,0.6654398207913499
True,char_wb,"(2, 5)",2,True,100000,0.3,none,16341,0.6654135547131733
True,char_wb,"(2, 5)",2,False,100000,0.3,none,16341,0.6654135547131733
True,char_wb,"(2, 5)",2,False,0,0.3,none,16341,0.6654135547131733
True,char_wb,"(2, 5)",2,True,0,0.3,none,16341,0.6654135547131733
True,char_wb,"(2, 4)",2,False,0,1.0,balanced,13607,0.6653294971812754
True,char_wb,"(2, 4)",2,False,100000,1.0,balanced,13607,0.6653294971812754
True,char,"(2, 5)",1,True,100000,3.0,balanced,81633,0.6653022428631465
True,char,"(2, 5)",1,True,0,3.0,balanced,81633,0.6653022428631465
True,char_wb,"(2, 4)",1,True,100000,3.0,none,37967,0.6650939027250563
True,char_wb,"(2, 4)",1,True,0,3.0,none,37967,0.6650939027250563
True,char,"(2, 4)",1,True,100000,1.0,balanced,52901,0.6648058367835035
True,char,"(2, 4)",1,False,100000,1.0,balanced,52901,0.6648058367835035
True,char,"(2, 4)",1,False,0,1.0,balanced,52901,0.6648058367835035
True,char,"(2, 4)",1,True,0,1.0,balanced,52901,0.6648058367835035
True,char,"(2, 5)",1,False,0,10.0,none,81633,0.6647776059426087
True,char,"(2, 5)",1,False,100000,10.0,none,81633,0.6647776059426087
False,char_wb,"(2, 5)",1,True,0,10.0,none,64263,0.6645985035536086
False,char_wb,"(2, 5)",1,True,100000,10.0,none,64263,0.6645985035536086
True,char,"(2, 3)",1,True,0,0.3,none,27540,0.6644523957606214
True,char,"(2, 3)",1,True,100000,0.3,none,27540,0.6644523957606214
True,char,"(2, 5)",1,True,0,10.0,none,81633,0.6644043915863433
True,char,"(2, 5)",1,True,100000,10.0,none,81633,0.6644043915863433
True,char_wb,"(2, 5)",1,True,100000,1.0,none,49285,0.6643372274335223
True,char_wb,"(2, 5)",1,True,0,1.0,none,49285,0.6643372274335223
False,char_wb,"(2, 5)",1,False,100000,3.0,none,64263,0.6643343642353295
False,char_wb,"(2, 5)",1,False,0,3.0,none,64263,0.6643343642353295
True,char_wb,"(2, 4)",2,True,100000,0.3,none,13607,0.6641037165372337
True,char_wb,"(2, 4)",2,False,100000,0.3,none,13607,0.6641037165372337
True,char_wb,"(2, 4)",2,False,0,0.3,none,13607,0.6641037165372337
True,char_wb,"(2, 4)",2,True,0,0.3,none,13607,0.6641037165372337
False,char_wb,"(2, 5)",1,True,0,3.0,none,64263,0.6640412995872117
False,char_wb,"(2, 5)",1,True,100000,3.0,none,64263,0.6640412995872117
True,char_wb,"(2, 4)",1,False,100000,3.0,balanced,37967,0.6640287130104465
True,char_wb,"(2, 4)",1,False,0,3.0,balanced,37967,0.6640287130104465
True,char_wb,"(2, 5)",1,True,100000,10.0,none,49285,0.6639962314853951
True,char_wb,"(2, 5)",1,True,0,10.0,none,49285,0.6639962314853951
False,char_wb,"(2, 5)",1,False,0,10.0,balanced,64263,0.6639961894865815
False,char_wb,"(2, 5)",1,False,100000,10.0,balanced,64263,0.6639961894865815
True,char,"(2, 4)",2,True,100000,1.0,balanced,17100,0.6639550627700499
True,char,"(2, 4)",2,True,0,1.0,balanced,17100,0.6639550627700499
True,char_wb,"(2, 5)",1,False,100000,3.0,none,49285,0.6638712510137647
True,char_wb,"(2, 5)",1,False,0,3.0,none,49285,0.6638712510137647
False,char,"(2, 5)",1,True,100000,10.0,balanced,92607,0.6638331549448531
False,char,"(2, 5)",1,True,0,10.0,balanced,92607,0.6638331549448531
True,char,"(2, 5)",1,True,100000,3.0,none,81633,0.6636719873880921
True,char,"(2, 5)",1,True,0,3.0,none,81633,0.6636719873880921
True,char_wb,"(2, 5)",1,False,100000,10.0,none,49285,0.6633835511701627
True,char_wb,"(2, 5)",1,False,0,10.0,none,49285,0.6633835511701627
False,char_wb,"(2, 4)",1,False,100000,1.0,none,47115,0.6627069562793642
False,char_wb,"(2, 4)",1,False,0,1.0,none,47115,0.6627069562793642
False,char,"(2, 5)",1,False,0,10.0,balanced,92607,0.6621328990925687
False,char,"(2, 5)",1,False,100000,10.0,balanced,92607,0.6621328990925687
False,char,"(2, 4)",2,False,100000,1.0,none,19258,0.662030007707373
False,char,"(2, 4)",2,True,100000,1.0,none,19258,0.662030007707373
False,char,"(2, 4)",2,False,0,1.0,none,19258,0.662030007707373
False,char,"(2, 4)",2,True,0,1.0,none,19258,0.662030007707373
True,char_wb,"(2, 4)",1,False,0,3.0,none,37967,0.6619656362907019
True,char_wb,"(2, 4)",1,False,100000,3.0,none,37967,0.6619656362907019
True,char,"(2, 3)",1,False,100000,0.3,none,27540,0.6618929754702312
True,char,"(2, 3)",1,False,0,0.3,none,27540,0.6618929754702312
False,char_wb,"(2, 3)",1,False,100000,0.3,none,27740,0.6618535417636772
False,char_wb,"(2, 3)",1,False,0,0.3,none,27740,0.6618535417636772
False,char_wb,"(2, 4)",1,True,100000,1.0,none,47115,0.661758710908998
False,char_wb,"(2, 4)",1,True,0,1.0,none,47115,0.661758710908998
False,char,"(2, 5)",2,False,100000,3.0,none,25904,0.6615946001871743
False,char,"(2, 5)",2,True,0,3.0,none,25904,0.6615946001871743
False,char,"(2, 5)",2,False,0,3.0,none,25904,0.6615946001871743
False,char,"(2, 5)",2,True,100000,3.0,none,25904,0.6615946001871743
False,char_wb,"(2, 4)",1,True,100000,1.0,balanced,47115,0.661416755612792
False,char_wb,"(2, 4)",1,True,0,1.0,balanced,47115,0.661416755612792
False,char,"(2, 4)",1,True,100000,1.0,none,59904,0.6605543429775423
False,char,"(2, 4)",1,True,0,1.0,none,59904,0.6605543429775423
False,char,"(2, 4)",1,False,100000,1.0,none,59904,0.660133451078833
False,char,"(2, 4)",1,False,0,1.0,none,59904,0.660133451078833
False,char_wb,"(2, 3)",2,True,0,0.3,none,11070,0.6598018604956308
False,char_wb,"(2, 3)",2,True,100000,0.3,none,11070,0.6598018604956308
False,char_wb,"(2, 4)",2,True,100000,1.0,none,16214,0.6597914796258175
False,char_wb,"(2, 4)",2,True,0,1.0,none,16214,0.6597914796258175
True,char,"(2, 5)",1,False,0,3.0,none,81633,0.6596406021067068
True,char,"(2, 5)",1,False,100000,3.0,none,81633,0.6596406021067068
False,char_wb,"(2, 3)",2,False,0,0.3,none,11070,0.6595581980218684
False,char_wb,"(2, 3)",2,False,100000,0.3,none,11070,0.6595581980218684
False,char,"(2, 5)",2,True,100000,1.0,none,25904,0.6595408043736053
False,char,"(2, 5)",2,True,0,1.0,none,25904,0.6595408043736053
False,char,"(2, 5)",2,False,100000,1.0,none,25904,0.6594934337636162
False,char,"(2, 5)",2,False,0,1.0,none,25904,0.6594934337636162
False,char,"(2, 5)",1,True,0,1.0,balanced,92607,0.6594846761164641
False,char,"(2, 5)",1,True,100000,1.0,balanced,92607,0.6594846761164641
False,char,"(2, 5)",1,False,0,1.0,balanced,92607,0.6594587099502742
False,char,"(2, 5)",1,False,100000,1.0,balanced,92607,0.6594587099502742
True,char_wb,"(2, 4)",2,True,100000,1.0,balanced,13607,0.659404579665688
True,char_wb,"(2, 4)",2,True,0,1.0,balanced,13607,0.659404579665688
True,char_wb,"(2, 4)",1,True,0,0.3,none,37967,0.6593859425150128
True,char_wb,"(2, 4)",1,True,100000,0.3,none,37967,0.6593859425150128
False,char_wb,"(2, 5)",2,False,0,1.0,none,20050,0.6589661603275316
False,char_wb,"(2, 5)",2,False,100000,1.0,none,20050,0.6589661603275316
False,char_wb,"(2, 3)",2,True,0,3.0,none,11070,0.6588487195953674
False,char_wb,"(2, 3)",2,True,100000,3.0,none,11070,0.6588487195953674
True,char_wb,"(2, 4)",2,True,0,3.0,none,13607,0.658628174572707
True,char_wb,"(2, 4)",2,True,100000,3.0,none,13607,0.658628174572707
False,char_wb,"(2, 4)",2,False,0,1.0,none,16214,0.6585881299466175
False,char_wb,"(2, 4)",2,False,100000,1.0,none,16214,0.6585881299466175
False,char,"(2, 5)",1,True,100000,10.0,none,92607,0.658358335902822
False,char,"(2, 5)",1,True,0,10.0,none,92607,0.658358335902822
False,char,"(2, 5)",1,False,100000,10.0,none,92607,0.658358335902822
False,char,"(2, 5)",1,False,0,10.0,none,92607,0.658358335902822
False,char,"(2, 3)",2,False,0,1.0,balanced,12091,0.6583141380879132
False,char,"(2, 3)",2,False,100000,1.0,balanced,12091,0.6583141380879132
False,char_wb,"(2, 3)",1,True,0,0.3,none,27740,0.6582546330453833
False,char_wb,"(2, 3)",1,True,100000,0.3,none,27740,0.6582546330453833
