입력,analyzer,ngram,min_df,max_df,sublinear,use_idf,CV_MacroF1,CV_std
instt_title,char,"(2, 5)",1,1.0,False,True,0.7803849276513898,0.020863014327909393
instt_title,char,"(2, 5)",1,0.9,False,True,0.7803849276513898,0.020863014327909393
title,char,"(3, 5)",2,1.0,False,False,0.7785416980574584,0.015426839058609691
title,char,"(3, 5)",2,0.9,False,False,0.7785416980574584,0.015426839058609691
title,char,"(3, 5)",2,0.9,True,False,0.7781530300398951,0.015327817320891338
title,char,"(3, 5)",2,1.0,True,False,0.7781530300398951,0.015327817320891338
instt_title,char,"(2, 5)",2,0.9,True,True,0.7775871605192248,0.01585931204403218
instt_title,char,"(2, 5)",2,1.0,True,True,0.7775871605192248,0.01585931204403218
title,char_wb,"(3, 5)",2,0.9,True,True,0.7758640865570484,0.019083291462050702
title,char_wb,"(3, 5)",2,1.0,True,True,0.7758640865570484,0.019083291462050702
title,char_wb,"(3, 5)",2,1.0,False,True,0.7755222877762061,0.018729221780157845
title,char_wb,"(3, 5)",2,0.9,False,True,0.7755222877762061,0.018729221780157845
instt_title,char,"(2, 5)",2,0.9,False,True,0.7737646777406737,0.014322356762835298
instt_title,char,"(2, 5)",2,1.0,False,True,0.7737646777406737,0.014322356762835298
title,char,"(3, 5)",2,1.0,True,True,0.7718230953306862,0.011513049778313049
title,char,"(3, 5)",2,0.9,True,True,0.7718230953306862,0.011513049778313049
title,char,"(3, 5)",2,0.9,False,True,0.7712316932381515,0.011840290627273
title,char,"(3, 5)",2,1.0,False,True,0.7712316932381515,0.011840290627273
instt_title,char_wb,"(3, 5)",1,1.0,True,False,0.770371405152672,0.018930697576165303
instt_title,char_wb,"(3, 5)",1,0.9,True,False,0.770371405152672,0.018930697576165303
instt_title,char,"(3, 5)",3,1.0,True,False,0.7697980812390333,0.016068275991053253
instt_title,char,"(3, 5)",3,0.9,True,False,0.7697980812390333,0.016068275991053253
title,char_wb,"(3, 5)",3,0.9,False,True,0.7692598989278829,0.022055227846652
title,char_wb,"(3, 5)",3,1.0,False,True,0.7692598989278829,0.022055227846652
title,char_wb,"(3, 5)",3,1.0,True,True,0.768531595640568,0.022467389867371998
title,char_wb,"(3, 5)",3,0.9,True,True,0.768531595640568,0.022467389867371998
instt_title,char,"(3, 5)",3,1.0,False,False,0.7682315267967299,0.01967852322144208
instt_title,char,"(3, 5)",3,0.9,False,False,0.7682315267967299,0.01967852322144208
instt_title,char,"(3, 5)",1,0.9,True,False,0.7680928323265572,0.013459495893477958
instt_title,char,"(3, 5)",1,1.0,True,False,0.7680928323265572,0.013459495893477958
instt_title,char_wb,"(3, 5)",2,0.9,True,False,0.7677963354243511,0.025432753091779236
instt_title,char_wb,"(3, 5)",2,1.0,True,False,0.7677963354243511,0.025432753091779236
instt_title,char_wb,"(3, 5)",1,1.0,False,False,0.7671984356604086,0.017866937638358584
instt_title,char_wb,"(3, 5)",1,0.9,False,False,0.7671984356604086,0.017866937638358584
instt_title,char_wb,"(3, 5)",2,1.0,True,True,0.7660935649182665,0.022523170167261405
instt_title,char_wb,"(3, 5)",2,0.9,True,True,0.7660935649182665,0.022523170167261405
instt_title,char_wb,"(3, 5)",3,1.0,True,False,0.7652312243380246,0.019527084828186284
instt_title,char_wb,"(3, 5)",3,0.9,True,False,0.7652312243380246,0.019527084828186284
instt_title,char,"(3, 5)",1,0.9,False,False,0.7650179164398422,0.017927682890660716
instt_title,char,"(3, 5)",1,1.0,False,False,0.7650179164398422,0.017927682890660716
instt_title,char_wb,"(3, 5)",3,0.9,True,True,0.7639691829707547,0.01961039804723388
instt_title,char_wb,"(3, 5)",3,1.0,True,True,0.7639691829707547,0.01961039804723388
instt_title,char,"(3, 5)",2,0.9,True,False,0.7638791269550678,0.012336593049821981
instt_title,char,"(3, 5)",2,1.0,True,False,0.7638791269550678,0.012336593049821981
instt_title,char_wb,"(3, 5)",1,0.9,True,True,0.7636807603072523,0.014267063476108247
instt_title,char_wb,"(3, 5)",1,1.0,True,True,0.7636807603072523,0.014267063476108247
instt_title,char_wb,"(3, 5)",2,0.9,False,False,0.7632016619501945,0.022622110976856142
instt_title,char_wb,"(3, 5)",2,1.0,False,False,0.7632016619501945,0.022622110976856142
instt_title,char_wb,"(3, 5)",2,0.9,False,True,0.7631911448908729,0.026663827237384873
instt_title,char_wb,"(3, 5)",2,1.0,False,True,0.7631911448908729,0.026663827237384873
instt_title,char_wb,"(3, 5)",3,1.0,False,False,0.76165757080073,0.019464436641567166
instt_title,char_wb,"(3, 5)",3,0.9,False,False,0.76165757080073,0.019464436641567166
instt_title,char,"(3, 5)",3,1.0,True,True,0.7600797550849046,0.010481990682353066
instt_title,char,"(3, 5)",3,0.9,True,True,0.7600797550849046,0.010481990682353066
instt_title,char_wb,"(3, 5)",3,0.9,False,True,0.7598602363264835,0.0186451041726624
instt_title,char_wb,"(3, 5)",3,1.0,False,True,0.7598602363264835,0.0186451041726624
instt_title,char,"(3, 5)",2,1.0,False,False,0.7595038204519127,0.012171022594150963
instt_title,char,"(3, 5)",2,0.9,False,False,0.7595038204519127,0.012171022594150963
instt_title,char,"(3, 5)",1,0.9,True,True,0.7594634273086862,0.015134464213512382
instt_title,char,"(3, 5)",1,1.0,True,True,0.7594634273086862,0.015134464213512382
instt_title,char,"(3, 5)",3,0.9,False,True,0.7577433953934942,0.011993022971004689
instt_title,char,"(3, 5)",3,1.0,False,True,0.7577433953934942,0.011993022971004689
instt_title,char,"(3, 5)",2,1.0,True,True,0.7572036846038638,0.011090182155582906
instt_title,char,"(3, 5)",2,0.9,True,True,0.7572036846038638,0.011090182155582906
instt_title,char_wb,"(3, 5)",1,1.0,False,True,0.7565619466352967,0.018644759114079545
instt_title,char_wb,"(3, 5)",1,0.9,False,True,0.7565619466352967,0.018644759114079545
instt_title,char,"(3, 5)",1,1.0,False,True,0.7552103794328496,0.015237098634981124
instt_title,char,"(3, 5)",1,0.9,False,True,0.7552103794328496,0.015237098634981124
instt_title,char,"(3, 5)",2,1.0,False,True,0.7523017945360074,0.0073843949666622345
instt_title,char,"(3, 5)",2,0.9,False,True,0.7523017945360074,0.0073843949666622345
instt_title,word,"(1, 1)",1,1.0,False,False,0.7429879396277232,0.02642524474770383
instt_title,word,"(1, 1)",1,0.9,False,False,0.7429879396277232,0.02642524474770383
instt_title,word,"(1, 1)",1,1.0,True,True,0.7424062529459788,0.02407866323805243
instt_title,word,"(1, 1)",1,0.9,True,True,0.7424062529459788,0.02407866323805243
instt_title,word,"(1, 1)",1,0.9,True,False,0.7421886975319225,0.025258871131067374
instt_title,word,"(1, 1)",1,1.0,True,False,0.7421886975319225,0.025258871131067374
instt_title,word,"(1, 1)",1,0.9,False,True,0.7394907518866047,0.02403747888375066
instt_title,word,"(1, 1)",1,1.0,False,True,0.7394907518866047,0.02403747888375066
instt_title,word,"(1, 2)",1,0.9,True,False,0.7392899754389815,0.021326183795449014
instt_title,word,"(1, 2)",1,1.0,True,False,0.7392899754389815,0.021326183795449014
title,word,"(1, 2)",1,0.9,True,False,0.737709115682491,0.023856036514212777
title,word,"(1, 2)",1,1.0,True,False,0.737709115682491,0.023856036514212777
instt_title,word,"(1, 2)",1,1.0,False,False,0.737583126844093,0.022291394319144738
instt_title,word,"(1, 2)",1,0.9,False,False,0.737583126844093,0.022291394319144738
title,word,"(1, 2)",1,0.9,False,False,0.7374566214320889,0.024354474306439444
title,word,"(1, 2)",1,1.0,False,False,0.7374566214320889,0.024354474306439444
title,word,"(1, 2)",1,0.9,False,True,0.7355534880174567,0.021928546344345053
title,word,"(1, 2)",1,1.0,False,True,0.7355534880174567,0.021928546344345053
title,word,"(1, 1)",1,0.9,True,False,0.735214112553759,0.023748969441682383
title,word,"(1, 1)",1,1.0,True,False,0.735214112553759,0.023748969441682383
title,word,"(1, 2)",1,1.0,True,True,0.7349657758905842,0.0209604301762517
title,word,"(1, 2)",1,0.9,True,True,0.7349657758905842,0.0209604301762517
title,word,"(1, 1)",1,1.0,False,False,0.7336334589945854,0.02152125109932653
title,word,"(1, 1)",1,0.9,False,False,0.7336334589945854,0.02152125109932653
title,word,"(1, 1)",1,0.9,True,True,0.73278674062485,0.022259054383220133
title,word,"(1, 1)",1,1.0,True,True,0.73278674062485,0.022259054383220133
instt_title,word,"(1, 2)",2,0.9,True,False,0.7324464605587381,0.019146954825027863
instt_title,word,"(1, 2)",2,1.0,True,False,0.7324464605587381,0.019146954825027863
instt_title,word,"(1, 2)",1,0.9,True,True,0.7323633451386813,0.03190034319825931
instt_title,word,"(1, 2)",1,1.0,True,True,0.7323633451386813,0.03190034319825931
title,word,"(1, 1)",1,1.0,False,True,0.7322664448609342,0.021969518901570596
title,word,"(1, 1)",1,0.9,False,True,0.7322664448609342,0.021969518901570596
instt_title,word,"(1, 2)",1,1.0,False,True,0.7318706686966066,0.03153067158439492
instt_title,word,"(1, 2)",1,0.9,False,True,0.7318706686966066,0.03153067158439492
instt_title,word,"(1, 2)",2,1.0,True,True,0.7306008414056544,0.020181882440360087
instt_title,word,"(1, 2)",2,0.9,True,True,0.7306008414056544,0.020181882440360087
instt_title,word,"(1, 2)",2,1.0,False,True,0.7304162795958437,0.022827598184832945
instt_title,word,"(1, 2)",2,0.9,False,True,0.7304162795958437,0.022827598184832945
instt_title,word,"(1, 2)",2,0.9,False,False,0.730318130556342,0.018420014498637588
instt_title,word,"(1, 2)",2,1.0,False,False,0.730318130556342,0.018420014498637588
instt_title,word,"(1, 1)",2,0.9,True,False,0.729861108465782,0.017433829974003168
instt_title,word,"(1, 1)",2,1.0,True,False,0.729861108465782,0.017433829974003168
instt_title,word,"(1, 1)",2,1.0,True,True,0.729076951412354,0.02394613947204291
instt_title,word,"(1, 1)",2,0.9,True,True,0.729076951412354,0.02394613947204291
instt_title,word,"(1, 1)",2,1.0,False,False,0.725666647372613,0.01662286961573738
instt_title,word,"(1, 1)",2,0.9,False,False,0.725666647372613,0.01662286961573738
instt_title,word,"(1, 1)",2,0.9,False,True,0.7241494503546987,0.022778412307035114
instt_title,word,"(1, 1)",2,1.0,False,True,0.7241494503546987,0.022778412307035114
instt_title,word,"(1, 1)",3,0.9,True,False,0.7209342129565743,0.015475606831035486
instt_title,word,"(1, 1)",3,1.0,True,False,0.7209342129565743,0.015475606831035486
instt_title,word,"(1, 1)",3,0.9,False,False,0.717551402823832,0.01474954650677215
instt_title,word,"(1, 1)",3,1.0,False,False,0.717551402823832,0.01474954650677215
title,word,"(1, 2)",2,1.0,True,False,0.7171330036978368,0.006207094225792687
title,word,"(1, 2)",2,0.9,True,False,0.7171330036978368,0.006207094225792687
title,word,"(1, 2)",2,1.0,False,False,0.7170568345872399,0.006259187393175596
title,word,"(1, 2)",2,0.9,False,False,0.7170568345872399,0.006259187393175596
title,word,"(1, 1)",2,1.0,True,False,0.7169990542712357,0.007552166287764524
title,word,"(1, 1)",2,0.9,True,False,0.7169990542712357,0.007552166287764524
instt_title,word,"(1, 2)",3,0.9,True,False,0.7166300325228472,0.0168612919398933
instt_title,word,"(1, 2)",3,1.0,True,False,0.7166300325228472,0.0168612919398933
title,word,"(1, 1)",2,0.9,False,False,0.7163402037142588,0.007619435708262335
title,word,"(1, 1)",2,1.0,False,False,0.7163402037142588,0.007619435708262335
title,word,"(1, 2)",2,0.9,False,True,0.7159456125716848,0.009282173383567453
title,word,"(1, 2)",2,1.0,True,True,0.7159456125716848,0.009282173383567453
title,word,"(1, 2)",2,1.0,False,True,0.7159456125716848,0.009282173383567453
title,word,"(1, 2)",2,0.9,True,True,0.7159456125716848,0.009282173383567453
instt_title,word,"(1, 2)",3,1.0,False,False,0.7118635996954639,0.016541145718436557
instt_title,word,"(1, 2)",3,0.9,False,False,0.7118635996954639,0.016541145718436557
title,word,"(1, 1)",2,1.0,True,True,0.7091961265602087,0.01263371326497886
title,word,"(1, 1)",2,0.9,True,True,0.7091961265602087,0.01263371326497886
instt_title,word,"(1, 1)",3,0.9,True,True,0.7089961281433421,0.013827208347221393
instt_title,word,"(1, 1)",3,1.0,True,True,0.7089961281433421,0.013827208347221393
title,word,"(1, 1)",2,0.9,False,True,0.7087889010248705,0.012946397468734872
title,word,"(1, 1)",2,1.0,False,True,0.7087889010248705,0.012946397468734872
instt_title,word,"(1, 1)",3,1.0,False,True,0.7064941091539165,0.014076237827332177
instt_title,word,"(1, 1)",3,0.9,False,True,0.7064941091539165,0.014076237827332177
instt_title,word,"(1, 2)",3,0.9,True,True,0.7041393173476014,0.026066615540885168
instt_title,word,"(1, 2)",3,1.0,True,True,0.7041393173476014,0.026066615540885168
instt_title,word,"(1, 2)",3,1.0,False,True,0.7024252882216013,0.024690292157135144
instt_title,word,"(1, 2)",3,0.9,False,True,0.7024252882216013,0.024690292157135144
title,word,"(1, 1)",3,1.0,True,False,0.6912387781065592,0.026854707124737677
title,word,"(1, 1)",3,0.9,True,False,0.6912387781065592,0.026854707124737677
title,word,"(1, 1)",3,1.0,False,False,0.6909913145743971,0.0266398316098925
title,word,"(1, 1)",3,0.9,False,False,0.6909913145743971,0.0266398316098925
title,word,"(1, 2)",3,1.0,False,False,0.6888589901141079,0.020527639878721627
title,word,"(1, 2)",3,0.9,False,False,0.6888589901141079,0.020527639878721627
title,word,"(1, 2)",3,0.9,True,False,0.6884950887576757,0.020299677983138118
title,word,"(1, 2)",3,1.0,True,False,0.6884950887576757,0.020299677983138118
title,word,"(1, 2)",3,0.9,False,True,0.6796811919833068,0.019819934575639943
title,word,"(1, 2)",3,0.9,True,True,0.6796811919833068,0.019819934575639943
title,word,"(1, 2)",3,1.0,False,True,0.6796811919833068,0.019819934575639943
title,word,"(1, 2)",3,1.0,True,True,0.6796811919833068,0.019819934575639943
title,word,"(1, 1)",3,1.0,False,True,0.6769979983746646,0.02414919291621539
title,word,"(1, 1)",3,0.9,False,True,0.6769979983746646,0.02414919291621539
title,word,"(1, 1)",3,0.9,True,True,0.676831538668307,0.024175946862161762
title,word,"(1, 1)",3,1.0,True,True,0.676831538668307,0.024175946862161762
