분류기,표현순위,입력,analyzer,ngram,min_df,max_df,sublinear,use_idf,설정,CV_MacroF1,CV_std
LinearSVC,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 10.0, 'class_weight': None}",0.7975348558241377,0.013680186245231783
LinearSVC,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 10.0, 'class_weight': None}",0.7975348558241377,0.013680186245231783
LinearSVC,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 10.0, 'class_weight': None}",0.7974247525157458,0.014204435395902269
LinearSVC,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 10.0, 'class_weight': None}",0.7974247525157458,0.014204435395902269
LogReg(OvR),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.7970212490300173,0.03764037180438204
LogReg(OvR),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.7970212490300173,0.03764037180438204
LinearSVC,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 10.0, 'class_weight': 'balanced'}",0.796758343245161,0.016453494292863774
LinearSVC,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 10.0, 'class_weight': 'balanced'}",0.796758343245161,0.016453494292863774
LogReg(OvR),4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 10.0, 'class_weight': None}",0.7967184480401066,0.017951430284541287
LogReg(OvR),3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 10.0, 'class_weight': None}",0.7967184480401066,0.017951430284541287
LinearSVC,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 10.0, 'class_weight': 'balanced'}",0.7966762312505629,0.0169223287661082
LinearSVC,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 10.0, 'class_weight': 'balanced'}",0.7966762312505629,0.0169223287661082
LinearSVC,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 0.3, 'class_weight': None}",0.7956347261772324,0.015640483073832416
LinearSVC,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 0.3, 'class_weight': None}",0.7956347261772324,0.015640483073832416
LogReg(OvR),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 30.0, 'class_weight': None}",0.7955403540804735,0.027474573675564756
LogReg(OvR),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 30.0, 'class_weight': None}",0.7955403540804735,0.027474573675564756
LogReg(다항),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.7954852294513434,0.0336255654184701
LogReg(다항),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.7954852294513434,0.0336255654184701
LinearSVC,9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 0.3, 'class_weight': None}",0.7947989623717622,0.0232639114022956
LinearSVC,10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 0.3, 'class_weight': None}",0.7947989623717622,0.0232639114022956
LinearSVC,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 30.0, 'class_weight': None}",0.7940625648996573,0.016602653613367283
LinearSVC,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 30.0, 'class_weight': None}",0.7940625648996573,0.016602653613367283
LinearSVC,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 30.0, 'class_weight': 'balanced'}",0.7940432141190759,0.017896326334061633
LinearSVC,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 30.0, 'class_weight': 'balanced'}",0.7940432141190759,0.017896326334061633
LinearSVC,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 30.0, 'class_weight': 'balanced'}",0.7927835590632386,0.018322464820100144
LinearSVC,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 30.0, 'class_weight': 'balanced'}",0.7927835590632386,0.018322464820100144
LinearSVC,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 30.0, 'class_weight': None}",0.7921928769868054,0.017424984344870956
LinearSVC,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 30.0, 'class_weight': None}",0.7921928769868054,0.017424984344870956
LogReg(OvR),9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 10.0, 'class_weight': None}",0.7915249191672409,0.02435293478106284
LogReg(OvR),10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 10.0, 'class_weight': None}",0.7915249191672409,0.02435293478106284
LinearSVC,7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.1, 'class_weight': 'balanced'}",0.7896031493334033,0.02741994128084725
LinearSVC,8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.1, 'class_weight': 'balanced'}",0.7896031493334033,0.02741994128084725
LinearSVC,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 0.3, 'class_weight': None}",0.7884081610693932,0.01583468336467206
LinearSVC,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 0.3, 'class_weight': None}",0.7884081610693932,0.01583468336467206
LogReg(다항),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.7881047161401444,0.03235500907202563
LogReg(다항),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 1.0, 'class_weight': 'balanced'}",0.7881047161401444,0.03235500907202563
LogReg(다항),1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.7873096720249814,0.039929338457661855
LogReg(다항),2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.7873096720249814,0.039929338457661855
LinearSVC,8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.3, 'class_weight': None}",0.787097490411878,0.026294893609704866
LinearSVC,7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.3, 'class_weight': None}",0.787097490411878,0.026294893609704866
LogReg(다항),9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 30.0, 'class_weight': None}",0.7869049027046844,0.024964610130599925
LogReg(다항),10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 30.0, 'class_weight': None}",0.7869049027046844,0.024964610130599925
LogReg(다항),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 30.0, 'class_weight': None}",0.7864259614954117,0.022345785037548457
LogReg(다항),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 30.0, 'class_weight': None}",0.7864259614954117,0.022345785037548457
LogReg(다항),3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.7859096605870242,0.03959538844759031
LogReg(다항),4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 0.3, 'class_weight': 'balanced'}",0.7859096605870242,0.03959538844759031
LogReg(다항),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 30.0, 'class_weight': None}",0.7845658090098717,0.02004308739079959
LogReg(다항),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 30.0, 'class_weight': None}",0.7845658090098717,0.02004308739079959
LogReg(다항),1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 10.0, 'class_weight': None}",0.783623117115724,0.018909409099026008
LogReg(다항),2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 10.0, 'class_weight': None}",0.783623117115724,0.018909409099026008
LogReg(다항),3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 10.0, 'class_weight': None}",0.7834969265586704,0.014871451163095864
LogReg(다항),4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 10.0, 'class_weight': None}",0.7834969265586704,0.014871451163095864
LinearSVC,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 0.1, 'class_weight': 'balanced'}",0.7833841353475212,0.02428862108346746
LinearSVC,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 0.1, 'class_weight': 'balanced'}",0.7833841353475212,0.02428862108346746
LogReg(OvR),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 10.0, 'class_weight': None}",0.7794768857446489,0.01636046788897502
LogReg(OvR),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 10.0, 'class_weight': None}",0.7794768857446489,0.01636046788897502
LogReg(OvR),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 10.0, 'class_weight': None}",0.7793912639208489,0.017168905451811038
LogReg(OvR),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 10.0, 'class_weight': None}",0.7793912639208489,0.017168905451811038
LogReg(다항),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 10.0, 'class_weight': None}",0.7786423731791524,0.01390254321515669
LogReg(다항),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 10.0, 'class_weight': None}",0.7786423731791524,0.01390254321515669
LogReg(다항),10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 10.0, 'class_weight': None}",0.7778640396783443,0.027779636983822832
LogReg(다항),9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 10.0, 'class_weight': None}",0.7778640396783443,0.027779636983822832
LogReg(다항),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 10.0, 'class_weight': None}",0.7718065103011726,0.014267577754010012
LogReg(다항),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 10.0, 'class_weight': None}",0.7718065103011726,0.014267577754010012
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 0.01, 'norm': False}",0.7691568221104014,0.01643086504481253
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 0.01, 'norm': False}",0.7691568221104014,0.01643086504481253
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 0.05, 'norm': False}",0.7689610376136709,0.014859662596194322
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 0.05, 'norm': False}",0.7689610376136709,0.014859662596194322
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 0.1, 'norm': False}",0.7688299892727928,0.01962576634053245
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 0.1, 'norm': False}",0.7688299892727928,0.01962576634053245
LogReg(OvR),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.7679672004247624,0.034792804049303475
LogReg(OvR),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.7679672004247624,0.034792804049303475
LogReg(OvR),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.7650688856793352,0.03421129771752847
LogReg(OvR),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.7650688856793352,0.03421129771752847
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 0.05, 'norm': False}",0.7641489704308525,0.012735022442984972
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 0.05, 'norm': False}",0.7641489704308525,0.012735022442984972
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 0.05, 'norm': False}",0.76348468165229,0.013204513919475462
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 0.05, 'norm': False}",0.76348468165229,0.013204513919475462
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 0.01, 'norm': False}",0.7631542766652969,0.012318188755739404
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 0.01, 'norm': False}",0.7631542766652969,0.012318188755739404
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 0.3, 'norm': False}",0.7623548163382904,0.02125116167460723
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 0.3, 'norm': False}",0.7623548163382904,0.02125116167460723
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 0.01, 'norm': False}",0.7611278900747012,0.0104953202681988
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 0.01, 'norm': False}",0.7611278900747012,0.0104953202681988
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 0.1, 'norm': False}",0.7598386967948818,0.011548255827104816
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 0.1, 'norm': False}",0.7598386967948818,0.011548255827104816
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 0.3, 'norm': False}",0.7588719771914794,0.01609268507727887
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 0.3, 'norm': False}",0.7588719771914794,0.01609268507727887
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 0.1, 'norm': False}",0.7585994722996228,0.011675105615643071
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 0.1, 'norm': False}",0.7585994722996228,0.011675105615643071
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 0.3, 'norm': False}",0.7579645163029767,0.014809253107243453
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 0.3, 'norm': False}",0.7579645163029767,0.014809253107243453
LogReg(OvR),2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 3.0, 'class_weight': None}",0.757447653597764,0.021485951176487418
LogReg(OvR),1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 3.0, 'class_weight': None}",0.757447653597764,0.021485951176487418
LogReg(OvR),3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 3.0, 'class_weight': None}",0.7565086838769183,0.021173860403262714
LogReg(OvR),4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 3.0, 'class_weight': None}",0.7565086838769183,0.021173860403262714
LogReg(다항),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.7548804271676637,0.026873164214789885
LogReg(다항),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.7548804271676637,0.026873164214789885
LogReg(다항),1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 3.0, 'class_weight': None}",0.7537360771916237,0.018178853302241327
LogReg(다항),2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 3.0, 'class_weight': None}",0.7537360771916237,0.018178853302241327
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.05, 'norm': False}",0.7536290349201042,0.01907615951112371
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.05, 'norm': False}",0.7536290349201042,0.01907615951112371
LogReg(다항),3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 3.0, 'class_weight': None}",0.7524423768985102,0.020863130140110864
LogReg(다항),4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 3.0, 'class_weight': None}",0.7524423768985102,0.020863130140110864
LinearSVC,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 0.1, 'class_weight': None}",0.7515549806563276,0.014638546128780516
LinearSVC,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 0.1, 'class_weight': None}",0.7515549806563276,0.014638546128780516
LinearSVC,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 0.1, 'class_weight': None}",0.7508878077223735,0.014655084509465748
LinearSVC,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 0.1, 'class_weight': None}",0.7508878077223735,0.014655084509465748
LogReg(OvR),10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 3.0, 'class_weight': None}",0.7507118487119224,0.014925501555268885
LogReg(OvR),9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 3.0, 'class_weight': None}",0.7507118487119224,0.014925501555268885
LinearSVC,9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 0.1, 'class_weight': None}",0.7503367232676894,0.012968038994458465
LinearSVC,10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 0.1, 'class_weight': None}",0.7503367232676894,0.012968038994458465
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 1.0, 'norm': False}",0.7494650491506688,0.021498233578404455
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 1.0, 'norm': False}",0.7494650491506688,0.021498233578404455
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 1.0, 'norm': False}",0.7490453469447946,0.02154760360336366
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 1.0, 'norm': False}",0.7490453469447946,0.02154760360336366
LogReg(다항),10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 3.0, 'class_weight': None}",0.7483738756233992,0.01845431854916847
LogReg(다항),9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 3.0, 'class_weight': None}",0.7483738756233992,0.01845431854916847
LogReg(다항),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 3.0, 'class_weight': None}",0.7482482473537834,0.01757322323715218
LogReg(다항),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 3.0, 'class_weight': None}",0.7482482473537834,0.01757322323715218
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 0.05, 'norm': False}",0.7457416659217351,0.028851268879195327
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 0.05, 'norm': False}",0.7457416659217351,0.028851268879195327
LogReg(다항),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 3.0, 'class_weight': None}",0.7452480261093003,0.026846385837332593
LogReg(다항),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 3.0, 'class_weight': None}",0.7452480261093003,0.026846385837332593
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 0.3, 'norm': True}",0.7447989108205363,0.013128050481257815
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 0.3, 'norm': True}",0.7447989108205363,0.013128050481257815
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 0.3, 'norm': True}",0.7421405237074284,0.0175490454790738
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 0.3, 'norm': True}",0.7421405237074284,0.0175490454790738
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 0.3, 'norm': True}",0.7421380324196403,0.016725026262061876
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 0.3, 'norm': True}",0.7421380324196403,0.016725026262061876
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.1, 'norm': False}",0.7397149274950404,0.02089651369917266
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.1, 'norm': False}",0.7397149274950404,0.02089651369917266
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.01, 'norm': False}",0.7389496609247638,0.02360648011981555
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.01, 'norm': False}",0.7389496609247638,0.02360648011981555
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 1.0, 'norm': False}",0.738323446220696,0.018695655172158092
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 1.0, 'norm': False}",0.738323446220696,0.018695655172158092
LogReg(다항),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.7356886661148624,0.030573724501368468
LogReg(다항),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 0.3, 'class_weight': 'balanced'}",0.7356886661148624,0.030573724501368468
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 0.1, 'norm': False}",0.735680482413795,0.031784913020525496
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 0.1, 'norm': False}",0.735680482413795,0.031784913020525496
LogReg(OvR),7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 3.0, 'class_weight': None}",0.7313021457949154,0.020746137573327383
LogReg(OvR),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 3.0, 'class_weight': None}",0.7313021457949154,0.020746137573327383
LogReg(OvR),6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 3.0, 'class_weight': None}",0.7310336331202473,0.029505798234481052
LogReg(OvR),5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 3.0, 'class_weight': None}",0.7310336331202473,0.029505798234481052
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.3, 'norm': False}",0.7283907524918505,0.01971034678728543
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.3, 'norm': False}",0.7283907524918505,0.01971034678728543
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 0.01, 'norm': False}",0.7273708858874488,0.017482985860420592
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 0.01, 'norm': False}",0.7273708858874488,0.017482985860420592
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 1.0, 'norm': True}",0.726691950819131,0.018434079596106007
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 1.0, 'norm': True}",0.726691950819131,0.018434079596106007
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.05, 'norm': True}",0.7240751845745463,0.020275460933214043
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.05, 'norm': True}",0.7240751845745463,0.020275460933214043
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 1.0, 'norm': True}",0.7231114754292183,0.018468708178986482
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 1.0, 'norm': True}",0.7231114754292183,0.018468708178986482
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 0.1, 'norm': True}",0.7219437222299725,0.017456728399899302
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 0.1, 'norm': True}",0.7219437222299725,0.017456728399899302
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 0.1, 'norm': True}",0.7218239558214026,0.020572230150421148
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 0.1, 'norm': True}",0.7218239558214026,0.020572230150421148
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 0.3, 'norm': False}",0.7200907968538217,0.019107200786550975
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 0.3, 'norm': False}",0.7200907968538217,0.019107200786550975
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.1, 'norm': True}",0.718751447740855,0.02041886905134806
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.1, 'norm': True}",0.718751447740855,0.02041886905134806
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 0.1, 'norm': True}",0.7179790512411743,0.019992518260174168
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 0.1, 'norm': True}",0.7179790512411743,0.019992518260174168
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 1.0, 'norm': True}",0.717634474293319,0.023657801811398763
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 1.0, 'norm': True}",0.717634474293319,0.023657801811398763
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 0.1, 'norm': True}",0.7158618461140819,0.018179529446260608
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 0.1, 'norm': True}",0.7158618461140819,0.018179529446260608
ComplementNB,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'alpha': 0.05, 'norm': True}",0.7120228349963449,0.02940485403718419
ComplementNB,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'alpha': 0.05, 'norm': True}",0.7120228349963449,0.02940485403718419
LinearSVC,5,title,char_wb,"(2, 3)",1,0.9,False,False,"{'C': 0.1, 'class_weight': None}",0.7105588954447423,0.03207490791871745
LinearSVC,6,title,char_wb,"(2, 3)",1,1.0,False,False,"{'C': 0.1, 'class_weight': None}",0.7105588954447423,0.03207490791871745
LinearSVC,7,title,char,"(2, 3)",1,0.9,True,False,"{'C': 0.1, 'class_weight': None}",0.7092450213907854,0.034837081601132996
LinearSVC,8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 0.1, 'class_weight': None}",0.7092450213907854,0.034837081601132996
ComplementNB,7,title,char,"(2, 3)",1,0.9,True,False,"{'alpha': 0.3, 'norm': True}",0.6942382339428125,0.045790602127606356
ComplementNB,8,title,char,"(2, 3)",1,1.0,True,False,"{'alpha': 0.3, 'norm': True}",0.6942382339428125,0.045790602127606356
LogReg(다항),3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 1.0, 'class_weight': None}",0.6906796002218363,0.037118096665262196
LogReg(다항),4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 1.0, 'class_weight': None}",0.6906796002218363,0.037118096665262196
LogReg(다항),10,title,char,"(2, 3)",3,0.9,True,True,"{'C': 1.0, 'class_weight': None}",0.6901644291779435,0.043231654020649664
LogReg(다항),9,title,char,"(2, 3)",3,1.0,True,True,"{'C': 1.0, 'class_weight': None}",0.6901644291779435,0.043231654020649664
LogReg(다항),1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 1.0, 'class_weight': None}",0.6880088393304687,0.03835072208036336
LogReg(다항),2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 1.0, 'class_weight': None}",0.6880088393304687,0.03835072208036336
ComplementNB,9,title,char,"(2, 3)",3,1.0,True,True,"{'alpha': 0.05, 'norm': True}",0.6879267706972753,0.006694466609029486
ComplementNB,10,title,char,"(2, 3)",3,0.9,True,True,"{'alpha': 0.05, 'norm': True}",0.6879267706972753,0.006694466609029486
ComplementNB,1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'alpha': 0.05, 'norm': True}",0.6851612973308597,0.011732199381122733
ComplementNB,2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'alpha': 0.05, 'norm': True}",0.6851612973308597,0.011732199381122733
ComplementNB,4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'alpha': 0.05, 'norm': True}",0.6849097690266849,0.0106289822399949
ComplementNB,3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'alpha': 0.05, 'norm': True}",0.6849097690266849,0.0106289822399949
LogReg(OvR),2,title,char_wb,"(2, 3)",3,0.9,True,True,"{'C': 1.0, 'class_weight': None}",0.6840933870821366,0.037929543608832654
LogReg(OvR),1,title,char_wb,"(2, 3)",3,1.0,True,True,"{'C': 1.0, 'class_weight': None}",0.6840933870821366,0.037929543608832654
LogReg(OvR),4,title,char_wb,"(2, 3)",3,1.0,False,True,"{'C': 1.0, 'class_weight': None}",0.6836959529672321,0.03833260379376237
LogReg(OvR),3,title,char_wb,"(2, 3)",3,0.9,False,True,"{'C': 1.0, 'class_weight': None}",0.6836959529672321,0.03833260379376237
LogReg(다항),8,title,char,"(2, 3)",1,1.0,True,False,"{'C': 1.0, 'class_weight': None}",0.6824377548380507,0.034055438892693864
